title_id,title,platform,year_of_release,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating
80,Alter Ego,PC,1985.0,Simulation,Activision,0.0,0.03,0.0,0.01,0.03,59.0,9.0,5.8,19.0,"Viva Media, Viva Media, LLC",T
81,Anarchy Reigns,PlayStation3,2012.0,Action,Sega,0.1,0.03,0.06,0.02,0.2,71.0,35.0,8.2,106.0,PlatinumGames,M
82,Angry Birds,PC,2011.0,Puzzle,Focus Home Interactive,0.0,0.18,0.0,0.05,0.24,,,7.3,19.0,"Rovio Mobile, Rovio Entertainment",E
83,Angry Birds Star Wars,PlayStation3,2013.0,Strategy,Activision,0.1,0.14,0.0,0.05,0.29,49.0,6.0,3.6,23.0,Exient Entertainment,E
84,Angry Birds Star Wars,PlayStation4,2013.0,Strategy,Activision,0.1,0.08,0.0,0.04,0.21,47.0,5.0,2.0,87.0,Exient Entertainment,E
85,Angry Birds Star Wars,XboxOne,2013.0,Strategy,Activision,0.11,0.04,0.0,0.02,0.16,53.0,4.0,6.9,63.0,Exient Entertainment,E
86,Angry Birds Trilogy,PlayStation3,2012.0,Action,Activision,0.12,0.02,0.0,0.03,0.16,66.0,8.0,3.7,20.0,"Rovio Mobile, Rovio Entertainment",E
87,Angry Birds VR: Isle of Pigs,PC,2011.0,Puzzle,Focus Home Interactive,0.0,0.07,0.0,0.02,0.09,,,,,"Rovio Mobile, Rovio Entertainment",E
88,Anima - Gate of Memories,PlayStation4,2016.0,Action,Avanquest,0.0,0.02,0.0,0.0,0.02,52.0,13.0,7.9,34.0,"Edge Entertainment, Anima Project",T
89,Anno 2070,PC,2011.0,Strategy,Ubisoft,0.0,1.13,0.0,0.29,1.43,83.0,33.0,7.0,493.0,"Blue Byte, Related Designs",T
90,Anno 2205,PC,2015.0,Strategy,Ubisoft,0.02,0.22,0.0,0.02,0.25,72.0,45.0,5.9,278.0,Blue Byte,E10+
91,Apache: Air Assault,PC,2010.0,Simulation,Just Flight,0.0,0.03,0.0,0.0,0.03,64.0,7.0,7.5,18.0,Gaijin Entertainment,T
92,Apache: Air Assault,PlayStation3,2010.0,Simulation,Activision,0.11,0.06,0.0,0.03,0.2,66.0,17.0,6.1,12.0,Gaijin Entertainment,T
93,APB Reloaded,PC,2011.0,Role-Playing,Iceberg Interactive,0.02,0.01,0.0,0.0,0.04,56.0,12.0,5.7,269.0,"Reloaded Productions, Reloaded Games Inc.",M
94,Ape Escape,PlayStation3,2010.0,Platform,Sony Computer Entertainment,0.0,0.03,0.0,0.01,0.04,,,,,,
95,Aquanaut's Holiday: Kakusareta Kiroku,PlayStation3,2008.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,,
96,Aquapazza: Aquaplus Dream Match,PlayStation3,2012.0,Fighting,Aqua Plus,0.05,0.0,0.05,0.01,0.11,75.0,13.0,7.8,20.0,Examu,T
97,Ar Nosurge: Ode to an Unborn Star,PlayStation3,2014.0,Role-Playing,Tecmo Koei,0.05,0.03,0.06,0.02,0.16,67.0,23.0,7.8,49.0,Gust,T
98,Ar tonelico Qoga: Knell of Ar Ciel,PlayStation3,2010.0,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24,61.0,27.0,5.4,101.0,Gust,M
99,Arcana Heart 3,PlayStation3,2011.0,Fighting,PQube,0.04,0.04,0.1,0.02,0.2,73.0,10.0,7.5,27.0,Examu,T
100,Arcana Heart 3: LOVE MAX!!!!!,PlayStation3,2015.0,Role-Playing,Nordic Games,0.04,0.0,0.0,0.01,0.05,,,,,,
101,Arcanum: Of Steamworks and Magick Obscura,PC,2010.0,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19,63.0,25.0,4.4,307.0,Spellbound,T
102,Arma 3,PC,2013.0,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.01,0.11,74.0,38.0,7.4,866.0,Bohemia Interactive,M
103,ArmA II,PC,2009.0,Shooter,505 Games,0.0,0.12,0.0,0.02,0.14,77.0,38.0,7.5,589.0,Bohemia Interactive,M
104,Armored Core 4,PlayStation3,2006.0,Simulation,505 Games,0.09,0.0,0.09,0.01,0.2,65.0,36.0,6.8,25.0,From Software,T
105,Armored Core V,PlayStation3,2012.0,Simulation,Namco Bandai Games,0.09,0.04,0.24,0.02,0.39,65.0,26.0,7.3,47.0,From Software,T
106,Armored Core: For Answer,PlayStation3,2008.0,Simulation,Ubisoft,0.06,0.02,0.1,0.01,0.19,62.0,22.0,7.6,31.0,From Software,T
107,Armored Core: Verdict Day,PlayStation3,2013.0,Simulation,From Software,0.0,0.0,0.12,0.0,0.12,66.0,18.0,7.4,28.0,From Software,T
108,Army of Two,PlayStation3,2008.0,Shooter,Electronic Arts,0.74,0.26,0.02,0.15,1.17,74.0,43.0,7.3,118.0,EA Montreal,M
109,Army of Two: The 40th Day,PlayStation3,2010.0,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85,74.0,56.0,7.0,88.0,EA Montreal,M
110,Army of Two: The Devil's Cartel,PlayStation3,2013.0,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28,58.0,27.0,6.7,100.0,Visceral Games,M
111,Arslan: The Warriors of Legend,PlayStation3,2015.0,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,,,,Omega Force,T
112,Arslan: The Warriors of Legend,PlayStation4,2015.0,Action,Tecmo Koei,0.03,0.01,0.04,0.01,0.09,69.0,43.0,6.6,23.0,Omega Force,T
113,Arslan: The Warriors of Legend,XboxOne,2016.0,Action,Tecmo Koei,0.01,0.0,0.0,0.0,0.02,,,5.8,12.0,Omega Force,T
114,Ashes Cricket 2009,PlayStation3,2009.0,Sports,Codemasters,0.0,0.15,0.0,0.01,0.17,,,,,,
115,Assassin's Creed,PC,2008.0,Adventure,Ubisoft,0.01,0.83,0.0,0.07,0.91,,,,,,
116,Assassin's Creed,PlayStation3,2007.0,Adventure,Ubisoft,1.91,2.0,0.09,0.82,4.82,81.0,40.0,7.3,769.0,Ubisoft Montreal,M
117,Assassin's Creed Chronicles: China,PlayStation4,2016.0,Action,Ubisoft,0.01,0.05,0.01,0.01,0.09,,,6.1,12.0,Climax Studios,T
118,Assassin's Creed Chronicles: China,XboxOne,2016.0,Action,Ubisoft,0.0,0.01,0.0,0.0,0.01,,,6.8,8.0,Climax Studios,T
119,Assassin's Creed Chronicles: China,PlayStation4,2015.0,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,69.0,44.0,6.4,83.0,"Climax Group, Climax Studios",T
120,Assassin's Creed II,PC,2010.0,Action,Ubisoft,0.01,0.45,0.0,0.09,0.55,86.0,22.0,6.9,1611.0,Ubisoft Montreal,M
121,Assassin's Creed II,PlayStation3,2009.0,Action,Ubisoft,2.54,1.93,0.21,0.86,5.55,91.0,70.0,8.6,1202.0,Ubisoft Montreal,M
122,Assassin's Creed III,PC,2012.0,Action,Ubisoft,0.28,0.53,0.0,0.12,0.93,80.0,21.0,6.2,1489.0,Ubisoft,M
123,Assassin's Creed III,PlayStation3,2012.0,Action,Ubisoft,2.64,2.52,0.16,1.12,6.45,85.0,41.0,6.9,1307.0,Ubisoft,M
124,Assassin's Creed IV: Black Flag,PC,2013.0,Action,Ubisoft,0.22,0.38,0.0,0.05,0.64,84.0,10.0,7.7,1470.0,Ubisoft,M
125,Assassin's Creed IV: Black Flag,PlayStation3,2013.0,Action,Ubisoft,1.33,1.68,0.13,0.57,3.71,88.0,36.0,8.1,840.0,Ubisoft,M
