title_id,title,platform,release_date,score,user_score,developer,genre,critics,users,franchise
2538,Grandia HD Collection,Switch,16-Aug-19,72,6.9,GungHo,"Role-Playing,Miscellaneous,Compilation,Japanese-Style",17,40,Grandia
2539,Grandia II,PC,10-Mar-02,70,8.0,GameArts,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",12,35,Grandia
2540,Grandia II Anniversary Edition,PC,8/24/2015,80,7.8,"GameArts,GungHo,SkyBoxLabs","Role-Playing,Japanese-Style",8,33,Grandia
2541,Gratuitous Space Battles,PC,16-Nov-09,72,6.8,PositechGames,"Strategy,Breeding/Constructing,General,Breeding/Constructing",11,76,
2542,Gratuitous Tank Battles,PC,17-May-12,69,6.7,PositechGames,"Strategy,General,General",9,23,
2543,Gravel,XboxOne,27-Feb-18,67,7.0,MilestoneS.r.l,"Racing,Arcade,Automobile",15,7,
2544,Gravel,PlayStation4,27-Feb-18,67,6.5,MilestoneS.r.l,"Racing,Arcade,Automobile",30,44,
2545,Graveyard Keeper,XboxOne,15-Aug-18,70,4.9,LazyBearGames,"Simulation,Action Adventure,Virtual,Open-World,Career",8,17,
2546,Graveyard Keeper,PC,15-Aug-18,69,7.1,LazyBearGames,"Simulation,Action Adventure,Virtual,Open-World,Career",14,115,
2547,Graveyard Keeper,Switch,27-Jun-19,65,5.8,LazyBearGames,"Simulation,Action Adventure,Virtual,Open-World,Career",7,21,
2548,Gravity Crash,PlayStation3,24-Nov-09,73,7.3,JustAddWater,"Action,General,Shooter,Scrolling,Shoot-'Em-Up,Top-Down",28,14,
2549,Gravity Ghost,PC,1/26/2015,75,7.3,IvyGamesLLC,"Action,General",16,20,Gravity Ghost
2550,Gravity Ghost: Deluxe Edition,PlayStation4,8/6/2019,79,2.7,IvyGamesLLC,"Action,General",7,9,Gravity Ghost
2551,Gravity Rush 2,PlayStation4,1/20/2017,80,8.1,SCEJapanStudio,"Action,Action Adventure,Platformer,Open-World,3D",94,589,Gravity Rush
2552,Gravity Rush Remastered,PlayStation4,2/2/2016,80,8.1,BluepointGames,"Action,Action Adventure,Platformer,Open-World,3D",62,414,Gravity Rush
2553,Gray Dawn,PC,7-Jun-18,71,7.5,InteractiveStone,"Adventure,3D,First-Person",10,39,
2554,Gray Matter,PC,22-Feb-11,72,7.6,Wizarbox,"Adventure,General,General,Point-and-Click",27,95,
2555,Greed Corp,PlayStation3,2/25/2010,78,7.7,W!Games,"Strategy,Turn-Based,Modern,General,Modern",19,12,Greed Corp
2556,Greed Corp,PC,12/10/2010,76,7.1,W!Games,"Strategy,Turn-Based,Modern,General,Modern",7,44,Greed Corp
2557,GreedFall,PC,9-Sep-19,72,7.6,Spiders,"Role-Playing,Action RPG",38,465,
2558,GreedFall,XboxOne,9/10/2019,78,8.0,Spiders,"Role-Playing,Action RPG",14,96,GreedFall
2559,GreedFall,PlayStation4,10-Sep-19,72,7.8,Spiders,"Role-Playing,Action RPG",37,370,
2560,Green Day: Rock Band,PlayStation3,6/8/2010,76,6.2,"HarmonixMusicSystems,DemiurgeStudios","Action,Miscellaneous,Rhythm,Music,Music",41,25,Green Day
2561,Green Hell,PC,9/5/2019,77,7.8,CreepyJar,"Action,Action Adventure,Shooter,Survival,First-Person,Arcade",12,113,Green Hell
2562,"Gremlins, Inc.",PC,3/11/2016,75,5.7,YukitamaCreativeIndustries,"Miscellaneous,Board / Card Game",16,60,"Gremlins, Inc."
2563,Grey Goo,PC,1/23/2015,77,7.4,Petroglyph,"Strategy,Real-Time,General,Modern,Command",45,210,Grey Goo
2564,GRID,PlayStation3,6/3/2008,87,8.0,Codemasters,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",39,123,GRID
2565,GRID,PC,8-Oct-19,74,5.2,Codemasters,"Racing,Simulation,Automobile",13,77,GRID
2566,GRID,XboxOne,10/11/2019,79,5.1,Codemasters,"Racing,Simulation,Automobile",14,27,GRID
2567,GRID,PlayStation4,11-Oct-19,73,5.6,Codemasters,"Racing,Simulation,Automobile",45,79,GRID
2568,GRID (2008),PC,6/3/2008,87,7.9,Codemasters,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",25,544,GRID
2569,GRID 2,PC,5/27/2013,80,5.8,Codemasters,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",17,628,GRID
2570,GRID 2,PlayStation3,5/28/2013,82,6.6,Codemasters,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",20,177,GRID
2571,GRID Autosport,PlayStation3,6/24/2014,75,6.5,Codemasters,"Driving,Racing,Simulation,GT / Street,Automobile",35,68,GRID
2572,GRID Autosport,PC,6/26/2014,78,6.3,Codemasters,"Driving,Racing,Simulation,GT / Street,Automobile",35,292,GRID
2573,GRID Autosport,Switch,9/19/2019,79,8.4,"Codemasters,FeralInteractive","Racing,Simulation,Automobile",14,50,GRID
2574,Grim Dawn,PC,2/25/2016,83,8.5,CrateEntertainment,"Action RPG,Role-Playing,Action RPG",29,709,Grim Dawn
2575,Grim Fandango,PC,10/14/1998,94,9.1,LucasArts,"Adventure,General,General,3D,Third-Person,Fantasy",15,685,Grim Fandango
2576,Grim Fandango Remastered,PC,1/26/2015,84,8.1,DoubleFineProductions,"Adventure,3D,Third-Person,Fantasy",38,339,Grim Fandango 
2577,Grim Fandango Remastered,PlayStation4,1/27/2015,80,7.8,DoubleFineProductions,"General,Adventure,3D,Third-Person,Fantasy",45,272,Grim Fandango 
2578,GRIP: Combat Racing,PC,6-Nov-18,74,7.8,CagedElementInc.,"Racing,Arcade,Automobile",18,28,
2579,GRIP: Combat Racing,PlayStation4,6-Nov-18,71,5.3,CagedElementInc.,"Racing,Arcade,Automobile",20,18,
2580,GRIP: Combat Racing,XboxOne,6-Nov-18,69,5.4,CagedElementInc.,"Racing,Arcade,Automobile",14,19,
2581,GRIS,PC,12/13/2018,84,8.5,NomadaStudio,"Action,Platformer,2D",41,371,GRIS
2582,GRIS,Switch,12/13/2018,83,8.7,NomadaStudio,"Action,Platformer,2D",43,278,GRIS
2583,GRIS,PlayStation4,11/26/2019,82,8.0,NomadaStudio,"Action,Platformer,2D",7,107,GRIS
2584,Ground Control,PC,5/31/2000,86,7.6,MassiveEntertainment,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",26,44,Ground Control
2585,Ground Control II: Operation Exodus,PC,6/23/2004,80,7.8,MassiveEntertainment,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General,Tactics",47,30,Ground Control
2586,Ground Control: Dark Conspiracy,PC,12/14/2000,77,6.6,HighVoltageSoftware,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",7,5,Ground Control
2587,Grow Home,PC,2/4/2015,75,7.4,UbisoftReflections,"Action Adventure,Sandbox,Open-World",46,149,Grow Home
2588,Grow Home,PlayStation4,1-Sep-15,74,6.1,UbisoftReflections,"Action Adventure,Sandbox,Open-World",7,160,
2589,Grow Up,XboxOne,16-Aug-16,74,6.9,UbisoftReflections,"Action Adventure,Open-World",8,19,
2590,Grow Up,PC,16-Aug-16,71,7.5,UbisoftReflections,"Action Adventure,Open-World",9,23,
2591,Grow Up,PlayStation4,16-Aug-16,70,6.3,UbisoftReflections,"Action Adventure,Open-World",36,36,
2592,GT Legends,PC,1/23/2006,84,7.9,SimBin,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",21,58,GT Legends
2593,GTI Club + Rally Cote D'Azur,PlayStation3,15-Jan-09,70,7.5,SumoDigital,"Driving,Racing,Arcade,Arcade,Automobile",17,11,
2594,GTR 2,PC,9/29/2006,90,8.6,SimBin,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",26,84,GTR
2595,GTR Evolution,PC,9/1/2008,83,7.8,SimBin,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",19,70,GTR
2596,GTR: FIA GT Racing Game,PC,5/3/2005,85,8.0,SimBin,"Driving,Racing,Simulation,GT / Street,Automobile",24,48,GTR
2597,Guacamelee!,PlayStation3,4/9/2013,84,7.7,DrinkBoxStudios,"Action,Platformer,Platformer,2D,2D",51,197,Guacamelee!
2598,Guacamelee! 2,PC,8/21/2018,84,7.5,DrinkBoxStudios,"Action,Platformer,2D",10,60,Guacamelee!
2599,Guacamelee! 2,PlayStation4,8/21/2018,83,8.1,DrinkBoxStudios,"Action,Platformer,2D",68,92,Guacamelee!
2600,Guacamelee! 2,Switch,12/10/2018,87,8.5,DrinkBoxStudios,"Action,Platformer,2D",17,52,Guacamelee!
2601,Guacamelee! 2,XboxOne,1/18/2019,85,6.4,DrinkBoxStudios,"Action,Platformer,2D",9,30,Guacamelee!
2602,Guacamelee! Gold Edition,PC,8/8/2013,88,7.4,DrinkBoxStudios,"Action,Platformer,Platformer,2D,2D",22,258,Guacamelee!
2603,Guacamelee! Super Turbo Championship Edition,PlayStation4,7/1/2014,87,7.7,DrinkBoxStudios,"Action,Platformer,2D",30,389,Guacamelee!
2604,Guacamelee! Super Turbo Championship Edition,XboxOne,7/2/2014,88,7.0,DrinkBoxStudios,"Action,Platformer,2D",7,195,Guacamelee!
2605,Guacamelee! Super Turbo Championship Edition,Switch,10/8/2018,86,8.1,DrinkBoxStudios,"Action,Platformer,2D",9,40,Guacamelee!
2606,Guacamelee! Super Turbo Championship Edition,Switch,10/8/2018,86,8.1,DrinkBoxStudios,"Action,Platformer,2D",9,40,Guacamelee!
2607,Guardians of Middle-Earth,PlayStation3,12/4/2012,75,7.3,MonolithProductions,"Action,Strategy,General,Real-Time,MOBA,MOBA",20,47,Guardians of Middle-Earth
2608,Guild of Dungeoneering,PC,14-Jul-15,72,5.0,Gambrinous,"Role-Playing,Roguelike",32,54,
2609,Guild Wars,PC,4/26/2005,89,8.3,ArenaNet,"Role-Playing,General,General,Massively Multiplayer",53,481,Guild Wars
2610,Guild Wars 2,PC,8/28/2012,90,8.1,ArenaNet,"General,Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",69,3065,Guild Wars
2611,Guild Wars 2: Heart of Thorns,PC,10/23/2015,81,7.3,ArenaNet,"Role-Playing,Massively Multiplayer",22,953,Guild Wars
2612,Guild Wars 2: Path of Fire,PC,9/22/2017,83,7.4,ArenaNet,"Role-Playing,Massively Multiplayer",13,229,Guild Wars
2613,Guild Wars Factions,PC,4/28/2006,84,8.4,ArenaNet,"Role-Playing,General,General,Massively Multiplayer",39,140,Guild Wars
2614,Guild Wars Nightfall,PC,10/26/2006,84,8.6,ArenaNet,"Role-Playing,General,General,Massively Multiplayer",30,118,Guild Wars
2615,Guild Wars: Eye of the North,PC,8/28/2007,79,8.5,ArenaNet,"Role-Playing,General,General,Massively Multiplayer",20,81,Guild Wars
2616,Guilty Gear Xrd -REVELATOR-,PlayStation4,6/7/2016,86,8.0,ArcSystemWorks,"Action,Fighting,2D",30,146,Guilty Gear Xrd
2617,Guilty Gear Xrd -SIGN-,PlayStation4,12/16/2014,84,7.9,ArcSystemWorks,"Action,Fighting,2D",33,216,Guilty Gear Xrd
2618,Guilty Gear Xrd: Rev 2,PlayStation4,5/26/2017,86,8.0,ArcSystemWorks,"Action,Fighting,2D",35,102,Guilty Gear Xrd
2619,Guitar Hero 5,PlayStation3,9/1/2009,86,5.8,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",54,91,Guitar Hero
2620,Guitar Hero III: Legends of Rock,PC,11/13/2007,79,7.6,Aspyr,"Action,Miscellaneous,Rhythm,Music,Music",15,80,Guitar Hero
2621,Guitar Hero III: Legends of Rock,PlayStation3,10/28/2007,83,7.8,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",45,60,Guitar Hero
2622,Guitar Hero Live,XboxOne,10/20/2015,81,5.0,FreeStyleGames,"Action,Rhythm,Music",21,76,Guitar Hero
2623,Guitar Hero Live,PlayStation4,10/20/2015,80,6.2,FreeStyleGames,"Action,Rhythm,Music",69,193,Guitar Hero
2624,Guitar Hero World Tour,PlayStation3,10/26/2008,84,7.4,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",43,85,Guitar Hero
2625,Guitar Hero: Aerosmith,PlayStation3,29-Jun-08,70,5.1,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",39,27,Guitar Hero
2626,Guitar Hero: Metallica,PlayStation3,3/29/2009,86,8.1,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",44,54,Guitar Hero
2627,Guitar Hero: Smash Hits,PlayStation3,16-Jun-09,73,7.3,Beenox,"Action,Miscellaneous,Rhythm,Music,Music",34,12,Guitar Hero
2628,Guitar Hero: Warriors of Rock,PlayStation3,28-Sep-10,74,7.4,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music Maker,Music,Music",46,34,Guitar Hero
2629,Gun,PC,11/8/2005,76,7.9,"NeversoftEntertainment,Beenox","Action Adventure,Historic,General,Historic,Open-World",24,170,Gun
2630,Gundam Versus,PlayStation4,29-Sep-17,68,6.4,BandaiNamcoGames,"Action,Simulation,Fighting,Vehicle,3D,Combat",32,48,
2631,Gunman Chronicles,PC,19-Nov-00,65,7.1,RewolfSoftware,"Action,General,General",26,31,Gunman Chronicles
2632,Gunpoint,PC,6/3/2013,83,8.4,TomFrancis,"Miscellaneous,Puzzle,General,Puzzle,General",33,396,Gunpoint
2633,Guns of Icarus Alliance,PlayStation4,1-May-18,67,3.7,MuseGames,"Simulation,Space,Combat",9,9,
2634,"Guns, Gore & Cannoli",PC,30-Apr-15,74,7.6,ClaeysBrothersArts,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",19,42,
2635,"Guns, Gore & Cannoli",XboxOne,25-Sep-15,69,7.3,ClaeysBrothersArts,"Action,Shooter,Third-Person,Modern,Arcade",10,20,
2636,"Guns, Gore & Cannoli 2",PC,3/2/2018,80,7.9,CrazyMonkeyStudios,"Action,Shooter,Third-Person,Arcade",9,35,"Guns, Gore & Cannoli 2"
2637,Gunvolt Chronicles: Luminous Avenger iX,Switch,9/26/2019,81,7.9,IntiCreates,"Action,Platformer,2D",10,23,Gunvolt Chronicles
2638,Gyromancer,PC,18-Nov-09,71,6.6,"SquareEnix,PopCap","Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",8,14,
2639,H1Z1,PC,28-Feb-18,70,4.0,DaybreakGames,"Third-Person,Arcade,Action,Action Adventure,Shooter,Survival,First-Person,Tactical",8,66,
2640,H1Z1: Battle Royale,PlayStation4,7-Aug-18,66,4.0,"SonyOnlineEntertainment,DaybreakGames","Action,Action Adventure,Shooter,Survival,First-Person,Third-Person,Tactical,Arcade",10,68,
2641,Hack 'n' Slash,PC,9-Sep-14,73,5.3,DoubleFineProductions,"Action,Platformer,2D",14,35,
2642,Hacknet,PC,8/12/2015,82,7.6,Orann,"General,Miscellaneous,General",7,62,Hacknet
2643,Hades,Switch,9/17/2020,93,9.1,SupergiantGames,"Action Adventure,General,Linear",42,210,Hades
2644,Hades,PC,9/17/2020,92,9.0,SupergiantGames,"Action Adventure,General,Linear",50,335,Hades
2645,Halcyon 6: Starbase Commander,PC,8-Sep-16,71,7.7,"MassiveDamage,Inc.","Strategy,Turn-Based,Tactics",13,19,
2646,Half-Life,PC,11/19/1998,96,9.0,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",24,4321,Half-Life
2647,Half-Life 2,PC,11/16/2004,96,9.1,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",81,10773,Half-Life
2648,Half-Life 2: Episode One,PC,6/1/2006,87,8.6,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",61,2613,Half-Life
2649,Half-Life 2: Episode Two,PC,10/10/2007,90,9.1,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",21,2349,Half-Life
2650,Half-Life: Alyx,PC,3/23/2020,93,9.1,ValveSoftware,"Action,First-Person,Shooter,Arcade",68,2104,Half-Life
2651,Half-Life: Blue Shift,PC,11-Jun-01,71,8.2,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",19,640,Half-Life
2652,Halfway,PC,22-Jul-14,69,6.0,Robotality,"Sci-Fi,Strategy,Turn-Based,Tactics",13,18,
2653,Halo 2,PC,31-May-07,72,6.0,MicrosoftGameStudios,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",32,260,Halo
2654,Halo 5: Guardians,XboxOne,10/27/2015,84,6.4,343Industries,"Shooter,Sci-Fi,Sci-Fi,Action,Shooter,First-Person,Arcade",101,3266,Halo
2655,Halo Wars 2,XboxOne,2/17/2017,79,6.2,CreativeAssembly,"Strategy,Real-Time,General",79,545,Halo
2656,Halo Wars 2,PC,17-Feb-17,70,6.0,CreativeAssembly,"Strategy,Real-Time,General",21,139,Halo
2657,Halo Wars: Definitive Edition,XboxOne,2/21/2017,81,7.7,"MicrosoftGameStudios,Microsoft","Strategy,Real-Time,General",9,101,Halo
2658,Halo: Combat Evolved,PC,9/30/2003,83,7.6,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",40,509,Halo
2659,Halo: Reach Remastered,PC,12/3/2019,81,7.2,343Industries,"Action,Shooter,First-Person,Arcade",22,140,Halo
2660,Halo: Spartan Assault,PC,18-Jul-13,70,6.3,"Vanguard,343Industries","Action,General,General,Shooter,Scrolling,Shoot-'Em-Up,Top-Down,Vertical",17,129,Halo
2661,Halo: Spartan Strike,PC,16-Apr-15,66,6.4,"343Industries,VanguardGames","Scrolling,Action,Shooter,Shoot-'Em-Up,Top-Down,Vertical",9,42,Halo
2662,Halo: The Master Chief Collection,XboxOne,11/11/2014,85,7.6,343Industries,"Miscellaneous,Compilation,Action,Shooter,First-Person,Sci-Fi,Arcade",69,1601,Halo
2663,Halo: The Master Chief Collection - Halo 3,PC,7/14/2020,88,8.1,343Industries,"Action,First-Person,Shooter,Arcade",13,137,Halo
2664,Hamilton's Great Adventure,PC,5/31/2011,77,7.1,FatsharkAB,"Adventure,General,General",10,27,Hamilton's Great Adventure
2665,Hamilton's Great Adventure,PlayStation3,23-Aug-11,74,5.1,FatsharkAB,"Adventure,General,General",15,7,
2666,Hand of Fate,PlayStation4,2/17/2015,79,7.4,DefiantDevelopment,"Role-Playing,Miscellaneous,General,Board / Card Game",15,54,Hand of Fate
2667,Hand of Fate,PC,2/17/2015,78,7.8,DefiantDevelopment,"Role-Playing,Miscellaneous,General,Board / Card Game",28,199,Hand of Fate
2668,Hand of Fate,XboxOne,2/18/2015,80,7.3,DefiantDevelopment,"Role-Playing,Miscellaneous,General,Board / Card Game",11,44,Hand of Fate
2669,Hand of Fate 2,PlayStation4,11/7/2017,82,7.5,DefiantDevelopment,"Miscellaneous,Board / Card Game",14,21,Hand of Fate
2670,Hand of Fate 2,PC,11/7/2017,80,7.5,DefiantDevelopment,"Miscellaneous,Board / Card Game",27,48,Hand of Fate
2671,Hand of Fate 2,XboxOne,12/1/2017,82,7.9,DefiantDevelopment,"Miscellaneous,Board / Card Game",7,15,Hand of Fate
2672,Hand of Fate 2,Switch,7/17/2018,81,8.3,DefiantDevelopment,"Miscellaneous,Board / Card Game",14,25,Hand of Fate
2673,Happy Birthdays,Switch,5-Jun-18,71,7.2,ArcSystemWorks,"Action Adventure,Sandbox",12,6,
2674,Hard Corps: Uprising,PlayStation3,3/15/2011,76,7.5,ArcSystemWorks,"Action,Shooter,Platformer,Shooter,Scrolling,2D,Scrolling,Shoot-'Em-Up,Vertical",23,28,Hard Corps
2675,Hard Reset,PC,13-Sep-11,73,7.3,FlyingWildHog,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",49,362,
2676,Hard Reset Redux,PC,3-Jun-16,73,6.6,FlyingWildHog,"Action,Shooter,First-Person,Arcade",13,65,
2677,Hard Reset Redux,XboxOne,3-Jun-16,67,6.4,FlyingWildHog,"Action,Shooter,First-Person,Arcade",15,16,
2678,Hard West,PC,18-Nov-15,73,7.4,CreativeForgeGames,"Historic,Strategy,Turn-Based,General,Tactics",44,163,
2679,Hardcore Mecha,PlayStation4,1/14/2020,77,6.8,"RocketPunchGames,ChinaHeroProject","Action,General",12,25,Hardcore Mecha
2680,Harold,PC,12-Feb-15,70,6.0,MoonSpiderStudio,"Action,Platformer,2D,Platformer,2D",17,10,
2681,Harry Potter and the Chamber of Secrets,PC,11/14/2002,77,8.4,KnowWonder,"Action Adventure,Fantasy,General,Fantasy,Open-World",8,183,Harry Potter
2682,Harry Potter and the Goblet of Fire,PC,8-Nov-05,66,4.0,ElectronicArts,"Action Adventure,Fantasy,General,Fantasy",16,81,Harry Potter
2683,Harry Potter and the Half-Blood Prince,PlayStation3,30-Jun-09,66,4.9,EABrightLight,"Action Adventure,Fantasy,General,Fantasy",35,35,Harry Potter
2684,Harry Potter and the Order of the Phoenix,PlayStation3,25-Jun-07,67,4.7,EAGames,"Action Adventure,Fantasy,General,Fantasy",35,39,Harry Potter
2685,Harry Potter and the Prisoner of Azkaban,PC,25-May-04,67,7.5,KnowWonder,"Action Adventure,Fantasy,General,Fantasy",19,99,Harry Potter
2686,Harry Potter and the Sorcerer's Stone,PC,15-Nov-01,65,7.6,KnowWonder,"Action Adventure,Fantasy,General,Fantasy",11,128,Harry Potter
2687,Harry Potter: Quidditch World Cup,PC,28-Oct-03,69,7.6,ElectronicArts,"Sports,Alternative,Team,Individual,Other,Other",13,51,Harry Potter
2688,Hatoful Boyfriend,PC,15-Feb-12,68,7.1,HatoMoa,"General,Adventure,General,Visual Novel",35,94,
2689,Hatoful Boyfriend,PlayStation4,21-Jul-15,72,6.1,"Mediatonic,HatoMoa","General,Adventure,Visual Novel",19,32,
2690,Hatsune Miku: Project Diva F,PlayStation3,27-Aug-13,73,8.2,Sega,"Action,Miscellaneous,Rhythm,Music,Music",10,119,
2691,Hatsune Miku: Project Diva F 2nd,PlayStation3,11/18/2014,78,8.7,Sega,"Action,Miscellaneous,Rhythm,Music",15,63,Hatsune Miku
2692,Hatsune Miku: Project Diva Future Tone - Colorful Tone,PlayStation4,1/10/2017,84,7.7,Sega,"Action,Rhythm,Music",21,73,Hatsune Miku
2693,Hatsune Miku: Project Diva Future Tone - Future Sound,PlayStation4,1/10/2017,84,7.5,Sega,"Action,Rhythm,Music",21,74,Hatsune Miku
2694,Hatsune Miku: Project Diva MegaMix,Switch,5/15/2020,79,8.1,SegaAM2,"Action,Rhythm,Music",29,57,Hatsune Miku
2695,Hatsune Miku: Project Diva X,PlayStation4,8/30/2016,78,7.4,Sega,"Action,Rhythm,Music",22,78,Hatsune Miku
2696,HAWKEN,PC,12-Dec-12,73,7.7,"AdhesiveGames,ReloadedGames","Action,General,General,Shooter,First-Person,Tactical",7,301,
2697,Headlander,PlayStation4,7/26/2016,77,7.0,DoubleFineProductions,"Action,Action Adventure,General,Platformer,2D",40,37,Headlander
2698,Headlander,PC,26-Jul-16,74,7.7,DoubleFineProductions,"Action,Action Adventure,General,Platformer,2D",25,38,
2699,Headliner: NoviNews,Switch,9/5/2019,75,7.6,UnboundCreations,"Adventure,General",15,9,Headliner
2700,Headmaster,PlayStation4,13-Oct-16,72,7.4,FrameInteractive,"Sports,Team,Soccer,Arcade",22,43,
2701,Heart&Slash,XboxOne,24-Jun-16,68,7.4,AHEARTFULOFGAMES,"Action,General",11,5,
2702,Heart&Slash,PlayStation4,6/28/2016,76,7.2,AHEARTFULOFGAMES,"Action,General",7,15,Heart&Slash
2703,Hearthstone: Heroes of Warcraft,PC,3/11/2014,88,5.9,BlizzardEntertainment,"Card Battle,Strategy,Miscellaneous,Turn-Based,Card Battle",42,2117,Hearthstone
2704,Hearthstone: Heroes of Warcraft - Blackrock Mountain,PC,4/2/2015,82,6.0,BlizzardEntertainment,"Strategy,Turn-Based,Card Battle",9,65,Hearthstone
2705,Hearthstone: Heroes of Warcraft - Curse of Naxxramas,PC,7/22/2014,78,6.6,BlizzardEntertainment,"Strategy,Miscellaneous,Turn-Based,Card Battle",12,84,Hearthstone
2706,Hearthstone: Heroes of Warcraft - Goblins Vs. Gnomes,PC,12/8/2014,84,6.1,BlizzardEntertainment,"Miscellaneous,Strategy,Turn-Based,Card Battle",10,113,Hearthstone
2707,Hearthstone: Heroes of Warcraft - Journey to Un'Goro,PC,4/6/2017,79,4.2,BlizzardEntertainment,"Strategy,Turn-Based,Card Battle",8,49,Hearthstone
2708,Hearthstone: Heroes of Warcraft - The Grand Tournament,PC,8/24/2015,84,4.1,BlizzardEntertainment,"Strategy,Turn-Based,Card Battle",8,136,Hearthstone
2709,Hearthstone: Heroes of Warcraft - Whispers of the Old Gods,PC,4/26/2016,85,5.1,BlizzardEntertainment,"Strategy,Turn-Based,Card Battle",8,125,Hearthstone
2710,Hearts of Iron,PC,24-Nov-02,72,7.8,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General,Historic",13,33,Hearts of Iron
2711,Hearts of Iron II,PC,1/4/2005,83,8.5,ParadoxDevelopmentStudio,"Strategy,Real-Time,Military,General,Military",27,99,Hearts of Iron
2712,Hearts of Iron II: Doomsday,PC,4/7/2006,80,8.8,ParadoxDevelopmentStudio,"Strategy,Real-Time,Military,General,Military",22,39,Hearts of Iron
2713,Hearts of Iron III,PC,8/7/2009,77,7.2,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General,Historic",23,247,Hearts of Iron
2714,Hearts of Iron III: Semper Fi,PC,7-Jun-10,65,6.0,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General",7,23,Hearts of Iron
